ID,hh_id,home_lon,home_lat,home_in_region,home_bg_2010,home_bg_2020,home_county,home_state,home_puma_2010,home_puma_2020,sample_home_lon,sample_home_lat,sample_home_bg,sample_segment,participation_group,num_days_complete_weekday,num_days_complete_weekend,num_complete_mon,num_complete_tue,num_complete_wed,num_complete_thu,num_complete_fri,num_complete_sat,num_complete_sun,num_people,num_adults,num_kids,num_students,num_workers,num_vehicles,num_bicycles,income_detailed,income_followup,res_type,residence_rent_own,bicycle_type_1,bicycle_type_2,bicycle_type_997,hh_weight,MGRA
1998,22093379,-117.16269,32.7216,1,60730056001,60730056012,6073,6,7316,7316,-117.162896,32.721464,60730056001,4,5,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,995,4,2,995,995,995,398.746161,2
772,22035496,-116.95844,32.62541,1,60730133141,60730133212,6073,6,7320,7320,-116.957728,32.625736,60730133141,1,1,1,0,0,0,1,0,0,0,0,2,2,0,0,1,1,1,5,995,1,2,1,0,0,937.529525,9
1384,22062120,-117.11433,32.70382,1,60730035011,60730035011,6073,6,7318,7318,-117.114336,32.703605,60730035011,3,1,1,0,0,0,0,1,0,0,0,2,2,0,0,0,1,0,2,995,2,2,995,995,995,65.037971,24
1116,22050069,-116.95954,32.79307,1,60730158021,60730158021,6073,6,7313,7313,-116.959879,32.792728,60730158021,2,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,2,995,5,2,995,995,995,36.972161,34
1061,22047752,-117.13264,32.72632,1,60730044003,60730044003,6073,6,7316,7316,-117.132647,32.726521,60730044003,2,1,1,0,0,1,0,0,0,0,0,4,2,2,0,2,2,6,7,995,1,1,1,0,0,132.488964,58
577,22026049,-117.17697,32.68428,1,60730218001,60730218001,6073,6,7310,7310,-117.17656,32.684326,60730218001,1,9,5,2,1,1,1,1,1,1,1,1,1,0,0,1,1,4,7,995,4,2,1,0,0,234.771306,59
2716,22117875,-116.94553,32.63749,1,60730133141,60730133192,6073,6,7320,7320,<Null>,<Null>,<Null>,5,1,1,0,0,0,1,0,0,0,0,3,3,0,1,1,3,3,8,995,1,1,1,0,0,97.628559,76
1179,22052795,-117.16437,32.75254,1,60730004003,60730004002,6073,6,7316,7316,-117.164128,32.752494,60730004003,2,3,5,2,1,1,1,1,1,1,1,1,1,0,0,1,1,0,4,995,3,2,995,995,995,190.426861,83
2608,22117593,-117.16472,32.75262,1,60730004003,60730004002,6073,6,7316,7316,<Null>,<Null>,<Null>,5,3,5,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,2,995,4,2,995,995,995,403.902172,83
433,22019483,-117.13108,32.76209,1,60730011002,60730011002,6073,6,7316,7316,-117.131421,32.762044,60730011002,1,9,2,2,1,1,0,0,0,1,1,2,2,0,0,2,2,5,7,995,3,2,1,0,0,111.562706,97
1897,22087529,-117.15406,32.70975,1,60730051002,60730051022,6073,6,7316,7316,-117.153925,32.709434,60730051002,4,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,7,995,5,2,995,995,995,134.735421,133
1027,22046228,-117.16958,32.71512,1,60730054002,60730054023,6073,6,7316,7316,-117.169299,32.714653,60730054002,2,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,7,995,5,1,995,995,995,67.456472,135
1263,22056006,-117.16958,32.71512,1,60730054002,60730054023,6073,6,7316,7316,-117.169299,32.714653,60730054002,2,1,1,0,0,0,0,1,0,0,0,2,2,0,0,1,1,1,7,995,5,1,1,0,0,82.383569,135
2594,22117562,-117.07161,32.69151,1,60730031132,60730031132,6073,6,7318,7318,<Null>,<Null>,<Null>,5,3,5,2,1,1,1,1,1,1,1,2,2,0,1,1,3,0,1,995,1,1,995,995,995,27.995708,151
1245,22055189,-117.25184,32.77246,1,60730076002,60730076021,6073,6,7310,7310,-117.25207,32.772549,60730076002,2,9,4,2,1,0,1,1,1,1,1,2,2,0,0,2,2,2,8,995,1,2,1,0,0,260.096257,153
2181,22101970,-117.03343,32.74122,1,60730144001,60730144001,6073,6,7319,7319,-117.033271,32.741677,60730144001,4,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,4,995,4,2,995,995,995,6.681646,161
2365,22110271,-117.03273,32.74129,1,60730144001,60730144001,6073,6,7319,7319,-117.032169,32.741345,60730144001,4,3,4,2,0,1,1,1,1,1,1,2,2,0,0,2,1,0,3,995,6,2,995,995,995,6.475074,161
1465,22066422,-117.1599,32.71915,1,60730053001,60730053011,6073,6,7316,7316,-117.160161,32.718934,60730053001,3,9,4,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,995,6,2,995,995,995,178.46426,162
929,22042399,-117.08729,33.00203,1,60730170322,60730170691,6073,6,7309,7309,-117.087133,33.001867,60730170322,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,2,1,3,995,1,1,1,0,0,42.250379,166
1756,22080833,-117.24605,32.72212,1,60730072001,60730072001,6073,6,7310,7310,-117.24581,32.722227,60730072001,3,9,1,0,0,0,1,0,0,0,0,3,2,1,0,2,2,1,9,995,1,1,1,0,0,549.996911,170
178,22007453,-116.96505,32.63881,1,60730133111,60730133162,6073,6,7320,7320,-116.964818,32.638891,60730133111,1,9,1,0,0,0,1,0,0,0,0,4,2,2,0,1,1,0,2,995,1,2,995,995,995,4785.407798,171
1143,22051247,-117.16695,32.72315,1,60730058001,60730058012,6073,6,7316,7316,-117.166944,32.72301,60730058001,2,9,5,2,1,1,1,1,1,1,1,1,1,0,0,1,1,1,8,995,4,2,1,0,0,122.675556,186
408,22018327,-117.13175,32.74933,1,60730013005,60730013023,6073,6,7316,7316,-117.131422,32.749387,60730013005,1,9,5,2,1,1,1,1,1,1,1,1,1,0,0,0,2,2,1,995,4,2,1,0,0,439.22246,190
1218,22054121,-117.17048,32.71937,1,60730054002,60730054022,6073,6,7316,7316,-117.170924,32.719022,60730054002,2,9,1,0,0,0,1,0,0,0,0,2,2,0,0,1,1,2,7,995,5,1,1,0,0,50.581534,213
2427,22113117,-117.12952,32.72577,1,60730044002,60730044002,6073,6,7316,7316,-117.129299,32.725642,60730044002,4,9,4,2,1,0,1,1,1,1,1,2,2,0,0,0,1,0,5,995,1,2,995,995,995,122.36697,226
647,22029757,-117.37951,33.19793,1,60730184002,60730184002,6073,6,7301,7301,-117.321681,33.187465,60730185151,1,1,1,0,0,1,0,0,0,0,0,2,2,0,0,0,2,0,2,995,1,1,995,995,995,264.762213,229
509,22023096,-117.1221,32.74267,1,60730015002,60730015002,6073,6,7316,7316,-117.121824,32.742628,60730015002,1,9,4,2,1,0,1,1,1,1,1,2,2,0,0,2,3,0,999,999,1,1,995,995,995,62.683448,231
1744,22080471,-117.16013,32.74736,1,60730003002,60730003021,6073,6,7316,7316,-117.160414,32.747412,60730003002,3,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,5,995,4,2,995,995,995,120.392984,232
1682,22077425,-117.13879,32.71764,1,60730045012,60730045012,6073,6,7316,7316,-117.138839,32.717882,60730045012,3,3,4,2,1,0,1,1,1,1,1,1,1,0,0,1,1,2,6,995,1,2,1,0,0,122.250749,241
102,22004203,-117.17892,32.75049,1,60730001001,60730001001,6073,6,7316,7316,-117.178903,32.750821,60730001001,1,1,1,0,0,0,1,0,0,0,0,2,2,0,0,2,1,0,8,995,1,1,995,995,995,39.310296,254
1205,22053779,-117.29337,33.04013,1,60730175012,60730175012,6073,6,7309,7309,-117.293137,33.040665,60730175012,2,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,3,995,4,2,1,0,0,13.449731,265
1987,22092288,-117.10222,32.75394,1,60730022021,60730022021,6073,6,7317,7317,-117.101935,32.753942,60730022021,4,9,5,2,1,1,1,1,1,1,1,2,2,0,1,1,1,1,2,995,4,2,1,0,0,882.067807,277
2581,22117536,-117.1134,32.75815,1,60730021005,60730021005,6073,6,7317,7317,<Null>,<Null>,<Null>,5,3,3,2,1,1,0,0,1,1,1,2,2,0,1,2,1,3,5,995,4,2,1,1,1,1391.952037,278
1889,22087035,-117.24778,32.71837,1,60730072001,60730072001,6073,6,7310,7310,-117.247603,32.718,60730072001,3,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,999,999,1,1,995,995,995,97.188386,285
905,22041106,-117.02007,32.79523,1,60730098021,60730098021,6073,6,7314,7314,-117.020397,32.795133,60730098021,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,4,995,1,1,995,995,995,134.749751,287
1210,22053841,-117.15997,32.72867,1,60730059001,60730059001,6073,6,7316,7316,-117.160229,32.729019,60730059001,2,9,5,1,1,1,1,1,1,0,1,1,1,0,0,1,0,2,7,995,2,1,1,0,0,4.714558,290
922,22042031,-117.13474,32.82679,1,60730085111,60730085111,6073,6,7315,7315,-117.135183,32.827027,60730085111,1,9,5,2,1,1,1,1,1,1,1,3,3,0,2,3,3,0,9,995,2,2,995,995,995,1006.068683,297
775,22035649,-117.25517,32.80531,1,60730080031,60730080031,6073,6,7310,7310,-117.255234,32.805598,60730080031,1,9,1,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,3,995,3,2,995,995,995,98.13518,302
1446,22065580,-117.05958,32.57044,1,60730100042,60730100042,6073,6,7322,7322,-117.059394,32.570651,60730100042,3,1,1,0,0,1,0,0,0,0,0,3,3,0,1,2,2,0,7,995,1,1,995,995,995,299.119722,308
2265,22106128,-117.12478,32.75013,1,60730016004,60730016004,6073,6,7317,7317,-117.124717,32.750357,60730016004,4,1,1,0,0,0,0,1,0,0,0,3,2,1,1,1,2,2,8,995,1,1,1,0,0,42.57155,312
2506,22116456,-117.12432,32.74963,1,60730016004,60730016004,6073,6,7317,7317,-117.124025,32.749685,60730016004,4,1,1,0,0,0,1,0,0,0,0,2,2,0,0,2,2,2,5,995,4,2,1,0,0,28.332212,312
578,22026085,-117.01191,32.80655,1,60730098041,60730098041,6073,6,7314,7314,-117.011775,32.806404,60730098041,1,7,1,0,0,0,1,0,0,0,0,3,3,0,0,0,2,3,7,995,1,1,1,0,0,21.103086,324
1114,22050039,-117.22229,32.73627,1,60730214001,60730214012,6073,6,7310,7310,-117.22233,32.7365,60730214001,2,1,1,0,0,1,0,0,0,0,0,2,2,0,0,0,2,2,9,995,1,1,1,1,0,53.298088,348
1029,22046245,-117.13084,32.72399,1,60730044004,60730044004,6073,6,7316,7316,-117.131079,32.723739,60730044004,2,9,5,2,1,1,1,1,1,1,1,2,2,0,0,2,2,5,9,995,1,1,1,1,0,223.671809,349
155,22006279,-117.21313,32.82954,1,60730085025,60730085025,6073,6,7315,7315,-117.213417,32.829826,60730085025,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,995,3,2,995,995,995,758.744331,367
1190,22053167,-117.23017,32.72603,1,60730214003,60730214022,6073,6,7310,7310,-117.230136,32.725762,60730214003,2,9,3,0,0,1,1,1,0,0,0,2,2,0,0,2,2,0,8,995,1,2,995,995,995,345.952326,370
2306,22107786,-117.11549,32.75362,1,60730022012,60730022012,6073,6,7317,7317,-117.115773,32.753725,60730022012,4,5,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,995,1,1,995,995,995,20.260639,426
1235,22054891,-117.1307,32.74572,1,60730014001,60730014001,6073,6,7316,7316,-117.130981,32.745709,60730014001,2,9,5,2,1,1,1,1,1,1,1,2,2,0,0,1,2,0,7,995,1,2,995,995,995,224.852349,435
849,22039140,-116.98662,32.71764,1,60730139051,60730139051,6073,6,7319,7319,-116.986374,32.717454,60730139051,1,1,1,0,0,0,1,0,0,0,0,4,4,0,1,3,1,0,4,995,1,997,995,995,995,7097.736665,447
545,22024737,-117.24196,32.73518,1,60730073022,60730073022,6073,6,7310,7310,-117.242053,32.734901,60730073022,1,1,1,0,0,1,0,0,0,0,0,3,3,0,0,1,3,2,7,995,1,1,1,0,0,337.019663,450
2080,22097989,-117.13896,32.70433,1,60730049003,60730049003,6073,6,7316,7316,-117.138822,32.704471,60730049003,4,1,1,0,0,0,0,1,0,0,0,2,2,0,0,1,2,1,1,995,1,2,1,0,0,39.204999,458
254,22011051,-117.20331,32.83411,1,60730085025,60730085025,6073,6,7315,7315,-117.203359,32.834109,60730085025,1,1,1,0,0,0,1,0,0,0,0,3,3,0,0,3,4,3,999,999,3,1,1,1,0,1403.162767,459
1181,22052848,-117.20178,32.83412,1,60730085025,60730085025,6073,6,7315,7315,-117.201345,32.834352,60730085022,2,9,4,2,0,1,1,1,1,1,1,1,1,0,0,1,2,0,5,995,4,2,995,995,995,3.98718,459
2658,22117724,-117.1553,32.76864,1,60730093042,60730093071,6073,6,7315,7315,<Null>,<Null>,<Null>,5,3,1,0,0,0,1,0,0,0,0,5,2,3,0,1,2,6,999,5,4,999,1,0,0,406.605553,486
1166,22052375,-117.12693,32.57615,1,60730102004,60730102022,6073,6,7322,7322,-117.126894,32.576574,60730102004,2,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,5,995,3,2,1,0,0,974.465954,491
2343,22109489,-117.07777,32.62812,1,60730130001,60730130001,6073,6,7321,7321,-117.077558,32.62839,60730130001,4,9,3,0,1,1,1,0,0,0,0,2,2,0,0,1,2,995,6,995,995,995,995,995,995,10289.43438,497
2234,22104166,-116.96146,32.78314,1,60730153012,60730153012,6073,6,7313,7313,-116.961156,32.783479,60730153012,4,9,5,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,999,999,3,999,995,995,995,608.374324,501
1267,22056203,-117.16533,32.71211,1,60730053004,60730053022,6073,6,7316,7316,-117.164738,32.711616,60730053004,2,5,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,999,999,4,2,995,995,995,170.920986,506
2681,22117785,-117.16533,32.71211,1,60730053004,60730053022,6073,6,7316,7316,<Null>,<Null>,<Null>,5,1,1,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,7,995,5,2,995,995,995,48.993979,506
1904,22087932,-117.13983,32.70875,1,60730048002,60730048002,6073,6,7316,7316,-117.140207,32.70872,60730048002,4,9,1,0,0,0,1,0,0,0,0,3,2,1,0,2,2,1,5,995,1,999,1,0,0,188.503547,512
409,22018328,-117.10686,32.75786,1,60730021003,60730021003,6073,6,7317,7317,-117.107117,32.757779,60730021003,1,3,5,2,1,1,1,1,1,1,1,1,1,0,0,1,1,2,4,995,1,1,1,0,0,7.048773,541
800,22036703,-117.12899,32.73949,1,60730043002,60730043002,6073,6,7316,7316,-117.129291,32.739368,60730043002,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,999,999,1,2,1,0,0,7.74128,542
2580,22117530,-117.15501,32.71124,1,60730051002,60730051022,6073,6,7316,7316,<Null>,<Null>,<Null>,5,7,1,0,0,1,0,0,0,0,0,2,2,0,0,2,1,0,8,995,5,1,995,995,995,150.525917,551
1223,22054295,-117.18302,32.69772,1,60730111003,60730111003,6073,6,7310,7310,-117.182745,32.697657,60730111003,2,9,5,2,1,1,1,1,1,1,1,2,2,0,0,2,2,4,10,995,1,1,1,0,0,162.708231,591
1602,22073386,-117.11507,32.70087,1,60730035023,60730035023,6073,6,7318,7318,-117.114968,32.70071,60730035023,3,1,1,0,0,1,0,0,0,0,0,3,3,0,1,2,0,1,999,3,1,2,1,0,0,14.162616,605
1877,22086505,-117.11605,32.6998,1,60730035023,60730035023,6073,6,7318,7318,-117.116214,32.69977,60730035023,3,7,1,0,0,1,0,0,0,0,0,2,2,0,0,0,1,0,1,995,3,2,995,995,995,15.421166,605
2081,22098159,-117.0953,32.75697,1,60730023012,60730023012,6073,6,7317,7317,-117.095753,32.757016,60730023012,4,9,5,2,1,1,1,1,1,1,1,1,1,0,0,1,4,0,4,995,1,2,995,995,995,460.371752,618
2104,22099009,-117.09413,32.75259,1,60730023022,60730023022,6073,6,7317,7317,-117.094382,32.75257,60730023022,4,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,3,995,6,2,1,0,0,78.406244,620
2410,22112295,-117.1403,32.70253,1,60730049003,60730049003,6073,6,7316,7316,-117.140386,32.702618,60730049003,4,9,5,2,1,1,1,1,1,1,1,2,2,0,0,2,2,1,8,995,1,1,1,0,0,562.048919,622
238,22010467,-117.2764,33.01824,1,60730174014,60730174082,6073,6,7309,7309,-117.276215,33.018314,60730174014,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,2,2,8,995,1,1,1,1,0,7.876963,646
266,22011687,-117.27894,32.83444,1,60730081013,60730081013,6073,6,7310,7310,-117.279156,32.834473,60730081013,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,4,995,1,1,995,995,995,39.299404,653
1936,22090122,-117.02995,32.71737,1,60730141022,60730141022,6073,6,7319,7319,-117.029981,32.717572,60730141022,4,9,2,1,0,0,1,0,1,1,0,2,2,0,0,2,1,0,5,995,2,2,995,995,995,6.789311,655
2282,22106756,-117.03166,32.7183,1,60730141022,60730141022,6073,6,7319,7319,-117.031922,32.718254,60730141022,4,3,5,2,1,1,1,1,1,1,1,2,2,0,0,1,3,0,8,995,1,1,995,995,995,281.095915,655
532,22024405,-117.01667,32.81401,1,60730098051,60730098051,6073,6,7314,7314,-117.016901,32.814055,60730098051,1,9,5,2,1,1,1,1,1,1,1,2,2,0,0,1,2,0,5,995,1,1,995,995,995,2011.899171,659
2392,22111359,-116.95839,32.78665,1,60730153012,60730153012,6073,6,7313,7313,-116.957772,32.785996,60730153012,4,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,4,995,5,1,995,995,995,28.573337,673
1286,22056816,-117.25175,32.80166,1,60730079052,60730079052,6073,6,7310,7310,-117.251796,32.801316,60730079052,3,9,3,0,1,1,0,0,1,0,0,2,2,0,0,2,0,2,9,995,1,2,1,0,0,1144.237829,675
1691,22077647,-117.05359,32.56008,1,60730100132,60730100133,6073,6,7322,7322,-117.053835,32.559543,60730100132,3,5,1,0,0,0,0,1,0,0,0,1,1,0,0,1,2,1,4,995,9,1,1,0,0,102.822191,684
2762,22118023,-117.05906,32.71292,1,60730030042,60730030042,6073,6,7318,7318,<Null>,<Null>,<Null>,7,1,1,0,0,0,1,0,0,0,0,2,2,0,0,1,0,1,1,995,1,2,1,0,0,7.543524,686
1969,22091460,-117.11395,32.58108,1,60730103003,60730103003,6073,6,7322,7322,-117.114299,32.581219,60730103003,4,9,4,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,995,1,997,995,995,995,222.272244,691
2713,22117860,-117.17428,32.69725,1,60730111001,60730111001,6073,6,7310,7310,<Null>,<Null>,<Null>,5,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,3,995,3,2,995,995,995,277.12838,702
2515,22116777,-117.17053,32.71511,1,60730054002,60730054023,6073,6,7316,7316,-117.1567,32.714708,60730053002,4,3,4,1,1,1,1,0,1,0,1,2,2,0,0,0,1,3,8,995,5,1,1,0,0,158.256041,708
2742,22117959,-117.10392,32.57866,1,60730104011,60730104011,6073,6,7322,7322,<Null>,<Null>,<Null>,5,1,1,0,0,0,0,1,0,0,0,2,2,0,1,1,0,0,3,995,4,2,995,995,995,64.682652,710
149,22006128,-117.1522,32.74758,1,60730007001,60730007001,6073,6,7316,7316,-117.152236,32.74644,60730007001,1,1,1,0,0,1,0,0,0,0,0,3,3,0,0,3,3,1,6,995,4,2,1,0,0,153.742542,720
2680,22117783,-117.15805,32.7128,1,60730053002,60730053013,6073,6,7316,7316,<Null>,<Null>,<Null>,5,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,995,5,2,995,995,995,7.075333,733
2021,22095156,-117.13258,32.71615,1,60730041003,60730041012,6073,6,7316,7316,-117.132632,32.715863,60730041003,4,9,5,2,1,1,1,1,1,1,1,2,2,0,0,2,2,2,6,995,3,2,1,1,0,334.614027,737
2408,22112123,-117.13239,32.71609,1,60730041003,60730041012,6073,6,7316,7316,-117.132395,32.715864,60730041003,4,9,5,2,1,1,1,1,1,1,1,2,2,0,0,2,2,1,6,995,3,2,1,0,0,386.127816,737
1335,22059542,-117.1185,32.75925,1,60730017002,60730017002,6073,6,7317,7317,-117.118529,32.75907,60730017002,3,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,5,995,4,2,995,995,995,39.097775,740
781,22035856,-117.01565,32.76207,1,60730149013,60730149013,6073,6,7314,7314,-117.015895,32.761954,60730149013,1,9,5,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,7,995,1,1,995,995,995,292.394957,744
2358,22109926,-117.13624,32.91588,1,60730083573,60730083573,6073,6,7312,7312,-117.136349,32.916474,60730083573,4,1,1,0,0,0,0,1,0,0,0,2,2,0,0,1,2,1,999,999,1,1,1,0,0,165.248282,745
1157,22052028,-117.16241,32.73057,1,60730059001,60730059001,6073,6,7316,7316,-117.162623,32.730365,60730059001,2,3,4,2,1,1,1,0,1,1,1,1,1,0,0,0,1,0,2,995,4,2,995,995,995,147.38367,760
1152,22051749,-117.1636,32.75349,1,60730004003,60730004002,6073,6,7316,7316,-117.16377,32.753761,60730004003,2,3,5,1,1,1,1,1,1,1,0,2,2,0,0,2,2,4,8,995,4,2,1,1,0,469.069073,775
1967,22091319,-117.14408,32.7493,1,60730009004,60730009021,6073,6,7316,7316,-117.1438,32.749272,60730009004,4,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,6,995,1,1,1,0,0,243.172281,781
2624,22117638,-117.14462,32.74901,1,60730009004,60730009021,6073,6,7316,7316,<Null>,<Null>,<Null>,5,1,1,0,0,0,1,0,0,0,0,2,2,0,0,2,0,0,999,999,4,2,995,995,995,33.132201,781
165,22006825,-117.23435,32.72799,1,60730070023,60730070022,6073,6,7310,7310,-117.234093,32.728096,60730070023,1,1,1,0,0,0,1,0,0,0,0,2,2,0,1,0,4,0,10,995,1,1,995,995,995,620.384905,783
675,22031378,-117.00965,32.79489,1,60730098024,60730098024,6073,6,7314,7314,-117.00994,32.794999,60730098024,1,1,1,0,0,0,1,0,0,0,0,3,2,1,0,2,2,3,7,995,1,1,1,0,0,84.676457,789
2403,22111924,-117.09408,32.75413,1,60730023021,60730023021,6073,6,7317,7317,-117.094358,32.754058,60730023021,4,9,1,0,0,0,1,0,0,0,0,2,1,1,0,1,1,0,4,995,4,2,995,995,995,210.964915,814
1253,22055660,-117.37612,33.19425,1,60730184003,60730184003,6073,6,7301,7301,-117.375958,33.194363,60730184003,2,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,5,995,3,2,995,995,995,200.400238,821
1550,22070507,-117.24727,32.79968,1,60730079052,60730079052,6073,6,7310,7310,-117.247215,32.799408,60730079052,3,1,1,0,0,0,1,0,0,0,0,2,2,0,0,2,2,0,7,995,3,2,995,995,995,85.117948,828
2593,22117558,-117.06778,32.69169,1,60730031132,60730031132,6073,6,7318,7318,<Null>,<Null>,<Null>,5,1,1,0,0,0,1,0,0,0,0,2,2,0,0,2,1,0,1,995,1,2,995,995,995,45.15494,829
2106,22099057,-116.93889,32.81043,1,60730165022,60730165022,6073,6,7313,7313,-116.939036,32.809742,60730165022,4,5,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,995,6,2,995,995,995,13.919596,832
2430,22113218,-116.9389,32.81025,1,60730165022,60730165022,6073,6,7313,7313,-116.939036,32.809742,60730165022,4,9,3,2,1,0,1,0,1,1,1,1,1,0,0,0,1,0,2,995,6,2,995,995,995,221.63357,832
549,22024882,-117.21874,32.94239,1,60730083311,60730083311,6073,6,7311,7311,-117.218528,32.942284,60730083311,1,9,1,0,0,0,0,1,0,0,0,3,2,1,0,1,2,3,10,995,2,1,1,0,0,996.920409,837
2336,22109228,-117.11132,32.69778,1,60730035022,60730035022,6073,6,7318,7318,-117.111334,32.697983,60730035022,4,1,1,0,0,1,0,0,0,0,0,2,2,0,0,1,2,0,999,999,3,1,995,995,995,45.788873,851
1859,22085691,-117.23043,32.75133,1,60730074001,60730074011,6073,6,7310,7310,-117.231014,32.751386,60730074001,3,1,1,0,0,0,0,1,0,0,0,3,2,1,0,2,2,2,8,995,4,1,1,0,0,574.237869,873
2728,22117918,-117.23076,32.75153,1,60730074001,60730074011,6073,6,7310,7310,<Null>,<Null>,<Null>,5,9,5,2,1,1,1,1,1,1,1,2,2,0,1,2,1,0,7,995,4,1,995,995,995,84.752188,873
2221,22103601,-117.09465,32.75453,1,60730023021,60730023021,6073,6,7317,7317,-117.094415,32.75458,60730023021,4,9,1,0,0,0,1,0,0,0,0,4,2,2,0,2,2,6,6,995,1,1,1,0,0,1150.331082,878
419,22018827,-117.24766,32.74143,1,60730073012,60730073041,6073,6,7310,7310,-117.247773,32.741427,60730073012,1,1,1,0,0,0,1,0,0,0,0,2,2,0,0,2,2,2,7,995,3,2,1,0,0,112.578826,893
36,22001401,-117.14673,32.75385,1,60730006003,60730006003,6073,6,7316,7316,-117.146481,32.753508,60730006003,1,9,5,2,1,1,1,1,1,1,1,1,1,0,0,1,1,0,4,995,4,2,995,995,995,256.80646,904
1919,22089121,-117.12586,32.76312,1,60730018004,60730018022,6073,6,7317,7317,-117.126016,32.762338,60730018004,4,9,5,2,1,1,1,1,1,1,1,1,1,0,0,0,2,0,2,995,4,2,995,995,995,6.45796,905
1126,22050440,-117.17259,32.68539,1,60730109001,60730109001,6073,6,7310,7310,-117.172818,32.685661,60730109001,2,3,4,2,1,0,1,1,1,1,1,3,3,0,1,2,2,2,9,995,1,2,1,0,0,88.487893,910
1256,22055829,-117.14407,32.74751,1,60730008004,60730008004,6073,6,7316,7316,-117.143776,32.747011,60730008004,2,9,5,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,5,995,5,1,995,995,995,255.228222,913
1080,22048467,-117.225,32.73059,1,60730214001,60730214012,6073,6,7310,7310,-117.224814,32.730678,60730214001,2,9,4,0,1,1,1,0,1,0,0,6,6,0,0,3,4,0,999,999,4,2,1,0,0,1611.970151,920
272,22011837,-117.13797,32.75811,1,60730010003,60730010003,6073,6,7316,7316,-117.137645,32.758145,60730010003,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,7,995,4,1,1,0,0,210.148539,921
170,22007067,-117.17463,32.96778,1,60730215001,60730215021,6073,6,7311,7311,-117.174065,32.968145,60730215001,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,995,4,2,995,995,995,33.170499,926
1466,22066497,-117.21951,32.86034,1,60730083431,60730083431,6073,6,7312,7312,-117.219353,32.860501,60730083431,3,1,1,0,0,1,0,0,0,0,0,4,4,0,3,3,3,0,5,995,1,2,995,995,995,2009.133042,927
1730,22079993,-117.22011,32.86068,1,60730083431,60730083431,6073,6,7312,7312,-117.220341,32.860242,60730083431,3,1,1,0,0,0,1,0,0,0,0,2,2,0,2,0,0,0,1,995,3,999,995,995,995,58.48054,927
1883,22086804,-117.21933,32.85995,1,60730083431,60730083431,6073,6,7312,7312,-117.219117,32.860068,60730083431,3,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,5,995,2,1,995,995,995,456.934685,927
1186,22053021,-117.17164,32.6755,1,60730216002,60730216002,6073,6,7310,7310,-117.17289,32.675966,60730216002,2,5,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,6,995,5,1,995,995,995,214.894869,929
1605,22073564,-116.94375,32.66644,1,60730213032,60730213062,6073,6,7319,7319,-116.943875,32.666221,60730213032,3,1,1,0,0,0,0,1,0,0,0,2,2,0,0,0,3,0,9,995,1,1,995,995,995,62.605858,930
1381,22062021,-117.15695,32.71503,1,60730053002,60730053012,6073,6,7316,7316,-117.156493,32.715045,60730052001,3,5,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,995,4,2,995,995,995,42.621598,984
