,company_id,driver_id,vehicle_id,TOUR_NUM,trip_number,STOP_SEQ,TOUR_START,TOUR_END,tour_id2,tour_id3,tour_id3_
4825,120941,63,25,1,12,13,False,False,6,25_1,6
4826,120941,63,25,1,13,14,False,True,6,25_1,6
4827,120941,64,26,1,0,1,True,False,7,26_1,7
4828,120941,64,26,1,1,2,False,False,7,26_1,7
4829,120941,64,26,1,2,3,False,False,7,26_1,7
4830,120941,64,26,1,3,4,False,False,7,26_1,7
4831,120941,64,26,1,4,5,False,False,7,26_1,7
4832,120941,64,26,1,5,6,False,True,7,26_1,7
3447,117585,48,27,1,0,1,True,False,8,27_1,8
3448,117585,48,27,1,1,2,False,False,8,27_1,8
3449,117585,48,27,1,2,3,False,True,8,27_1,8
3450,117585,49,28,1,0,1,True,False,9,28_1,9
3451,117585,49,28,1,1,2,False,False,9,28_1,9
3452,117585,49,28,1,2,3,False,False,9,28_1,9
3453,117585,49,28,1,3,4,False,False,9,28_1,9
3454,117585,49,28,1,4,5,False,False,9,28_1,9
3455,117585,49,28,1,5,6,False,False,9,28_1,9
3456,117585,49,28,1,6,7,False,False,9,28_1,9
3457,117585,49,28,1,7,8,False,True,9,28_1,9
3458,117585,50,29,1,0,1,True,False,10,29_1,10
3459,117585,50,29,1,1,2,False,True,10,29_1,10
3460,117585,50,29,2,1,1,True,False,11,29_2,11
3461,117585,50,29,2,2,2,False,False,11,29_2,11
3462,117585,50,29,2,3,3,False,False,11,29_2,11
3463,117585,50,29,2,4,4,False,False,11,29_2,11
3464,117585,50,29,2,5,5,False,False,11,29_2,11
3465,117585,50,29,2,6,6,False,False,11,29_2,11
3466,117585,50,29,2,7,7,False,True,11,29_2,11
3467,117585,51,30,1,0,1,True,False,12,30_1,12
3468,117585,51,30,1,1,2,False,False,12,30_1,12
3469,117585,51,30,1,2,3,False,True,12,30_1,12
3470,117585,51,30,2,2,1,True,False,13,30_2,13
3471,117585,51,30,2,3,2,False,True,13,30_2,13
3472,117585,52,31,1,0,1,True,False,14,31_1,14
3473,117585,52,31,1,1,2,False,False,14,31_1,14
3474,117585,52,31,1,2,3,False,False,14,31_1,14
3475,117585,52,31,1,3,4,False,False,14,31_1,14
3476,117585,52,31,1,4,5,False,False,14,31_1,14
3477,117585,52,31,1,5,6,False,False,14,31_1,14
3478,117585,52,31,1,6,7,False,False,14,31_1,14
3479,117585,52,31,1,7,8,False,False,14,31_1,14
3480,117585,52,31,1,8,9,False,False,14,31_1,14
3481,117585,52,31,1,9,10,False,False,14,31_1,14
3482,117585,52,31,1,10,11,False,False,14,31_1,14
3483,117585,52,31,1,11,12,False,True,14,31_1,14
3484,117585,53,32,1,0,1,True,False,15,32_1,15
3485,117585,53,32,1,1,2,False,True,15,32_1,15
3486,117585,54,33,1,0,1,True,False,16,33_1,16
3487,117585,54,33,1,1,2,False,False,16,33_1,16
3488,117585,54,33,1,2,3,False,False,16,33_1,16
3489,117585,54,33,1,3,4,False,False,16,33_1,16
3490,117585,54,33,1,4,5,False,False,16,33_1,16
3491,117585,54,33,1,5,6,False,False,16,33_1,16
3492,117585,54,33,1,6,7,False,False,16,33_1,16
3493,117585,54,33,1,7,8,False,False,16,33_1,16
3494,117585,54,33,1,8,9,False,False,16,33_1,16
3495,117585,54,33,1,9,10,False,False,16,33_1,16
3496,117585,54,33,1,10,11,False,True,16,33_1,16
3497,117585,55,34,1,0,1,True,False,17,34_1,17
3498,117585,55,34,1,1,2,False,False,17,34_1,17
3499,117585,55,34,1,2,3,False,False,17,34_1,17
3500,117585,55,34,1,3,4,False,True,17,34_1,17
3501,117585,56,35,1,0,1,True,False,18,35_1,18
3502,117585,56,35,1,1,2,False,False,18,35_1,18
3503,117585,56,35,1,2,3,False,False,18,35_1,18
3504,117585,56,35,1,3,4,False,False,18,35_1,18
3505,117585,56,35,1,4,5,False,False,18,35_1,18
3506,117585,56,35,1,5,6,False,False,18,35_1,18
3507,117585,56,35,1,6,7,False,False,18,35_1,18
3508,117585,56,35,1,7,8,False,False,18,35_1,18
3509,117585,56,35,1,8,9,False,True,18,35_1,18
3510,117585,57,36,1,0,1,True,False,19,36_1,19
3511,117585,57,36,1,1,2,False,False,19,36_1,19
3512,117585,57,36,1,2,3,False,False,19,36_1,19
3513,117585,57,36,1,3,4,False,True,19,36_1,19
3889,119471,74,37,1,0,1,True,False,20,37_1,20
3890,119471,74,37,1,1,2,False,False,20,37_1,20
3891,119471,74,37,1,2,3,False,False,20,37_1,20
3892,119471,74,37,1,3,4,False,True,20,37_1,20
3893,119471,75,38,1,0,1,True,False,21,38_1,21
3894,119471,75,38,1,1,2,False,False,21,38_1,21
3895,119471,75,38,1,2,3,False,False,21,38_1,21
3896,119471,75,38,1,3,4,False,False,21,38_1,21
3897,119471,75,38,1,4,5,False,True,21,38_1,21
3898,119471,76,39,1,0,1,True,False,22,39_1,22
3899,119471,76,39,1,1,2,False,False,22,39_1,22
3900,119471,76,39,1,2,3,False,False,22,39_1,22
3901,119471,76,39,1,3,4,False,True,22,39_1,22
3514,117643,78,41,1,0,1,True,False,23,41_1,23
3515,117643,78,41,1,1,2,False,False,23,41_1,23
3516,117643,78,41,1,2,3,False,False,23,41_1,23
3517,117643,78,41,1,3,4,False,False,23,41_1,23
3518,117643,78,41,1,4,5,False,True,23,41_1,23
3519,117643,79,42,1,0,1,True,False,24,42_1,24
3520,117643,79,42,1,1,2,False,True,24,42_1,24
3521,117643,79,42,2,1,1,True,False,25,42_2,25
3522,117643,79,42,2,2,2,False,False,25,42_2,25
3523,117643,79,42,2,3,3,False,True,25,42_2,25
3524,117643,80,43,1,0,1,True,False,26,43_1,26
3525,117643,80,43,1,1,2,False,False,26,43_1,26
3526,117643,80,43,1,2,3,False,False,26,43_1,26
3527,117643,80,43,1,3,4,False,False,26,43_1,26
3528,117643,80,43,1,4,5,False,False,26,43_1,26
3529,117643,80,43,1,5,6,False,False,26,43_1,26
3530,117643,80,43,1,6,7,False,False,26,43_1,26
3531,117643,80,43,1,7,8,False,True,26,43_1,26
3532,117643,81,44,1,0,1,True,False,27,44_1,27
3533,117643,81,44,1,1,2,False,False,27,44_1,27
3534,117643,81,44,1,2,3,False,False,27,44_1,27
3535,117643,81,44,1,3,4,False,False,27,44_1,27
3536,117643,81,44,1,4,5,False,False,27,44_1,27
3537,117643,81,44,1,5,6,False,False,27,44_1,27
3538,117643,81,44,1,6,7,False,False,27,44_1,27
3539,117643,81,44,1,7,8,False,True,27,44_1,27
1033,103299,68,45,1,0,1,True,False,28,45_1,28
1034,103299,68,45,1,1,2,False,False,28,45_1,28
1035,103299,68,45,1,2,3,False,False,28,45_1,28
1036,103299,68,45,1,3,4,False,False,28,45_1,28
1037,103299,68,45,1,4,5,False,False,28,45_1,28
1038,103299,68,45,1,5,6,False,False,28,45_1,28
1039,103299,68,45,1,6,7,False,False,28,45_1,28
1040,103299,68,45,1,7,8,False,False,28,45_1,28
1041,103299,68,45,1,8,9,False,False,28,45_1,28
1042,103299,68,45,1,9,10,False,True,28,45_1,28
1043,103299,69,46,1,0,1,True,False,29,46_1,29
1044,103299,69,46,1,1,2,False,False,29,46_1,29
1045,103299,69,46,1,2,3,False,False,29,46_1,29
1046,103299,69,46,1,3,4,False,False,29,46_1,29
1047,103299,69,46,1,4,5,False,True,29,46_1,29
1048,103299,70,47,1,0,1,True,False,30,47_1,30
1049,103299,70,47,1,1,2,False,False,30,47_1,30
1050,103299,70,47,1,2,3,False,False,30,47_1,30
1051,103299,70,47,1,3,4,False,False,30,47_1,30
1052,103299,70,47,1,4,5,False,False,30,47_1,30
1053,103299,70,47,1,5,6,False,False,30,47_1,30
1054,103299,70,47,1,6,7,False,False,30,47_1,30
1055,103299,70,47,1,7,8,False,False,30,47_1,30
1056,103299,70,47,1,8,9,False,True,30,47_1,30
1057,103299,71,48,1,0,1,True,False,31,48_1,31
1058,103299,71,48,1,1,2,False,False,31,48_1,31
1059,103299,71,48,1,2,3,False,True,31,48_1,31
1060,103299,72,49,1,0,1,True,False,32,49_1,32
1061,103299,72,49,1,1,2,False,False,32,49_1,32
1062,103299,72,49,1,2,3,False,False,32,49_1,32
1063,103299,72,49,1,3,4,False,False,32,49_1,32
1064,103299,72,49,1,4,5,False,True,32,49_1,32
1065,103299,72,49,2,4,1,True,False,33,49_2,33
1066,103299,72,49,2,5,2,False,False,33,49_2,33
1067,103299,72,49,2,6,3,False,True,33,49_2,33
1068,103299,73,50,1,0,1,True,False,34,50_1,34
1069,103299,73,50,1,1,2,False,False,34,50_1,34
1070,103299,73,50,1,2,3,False,False,34,50_1,34
1071,103299,73,50,1,3,4,False,False,34,50_1,34
1072,103299,73,50,1,4,5,False,False,34,50_1,34
1073,103299,73,50,1,5,6,False,False,34,50_1,34
1074,103299,73,50,1,6,7,False,False,34,50_1,34
1075,103299,73,50,1,7,8,False,True,34,50_1,34
1076,103299,73,50,2,7,1,True,False,35,50_2,35
1077,103299,73,50,2,8,2,False,False,35,50_2,35
1078,103299,73,50,2,9,3,False,False,35,50_2,35
1079,103299,73,50,2,10,4,False,True,35,50_2,35
5539,126122,65,51,1,0,1,True,False,36,51_1,36
5540,126122,65,51,1,1,2,False,False,36,51_1,36
5541,126122,65,51,1,2,3,False,False,36,51_1,36
5542,126122,65,51,1,3,4,False,False,36,51_1,36
5543,126122,65,51,1,4,5,False,False,36,51_1,36
5544,126122,65,51,1,5,6,False,False,36,51_1,36
5545,126122,65,51,1,6,7,False,True,36,51_1,36
5546,126122,66,52,1,0,1,True,False,37,52_1,37
5547,126122,66,52,1,1,2,False,False,37,52_1,37
5548,126122,66,52,1,2,3,False,False,37,52_1,37
5549,126122,66,52,1,3,4,False,True,37,52_1,37
5550,126122,66,52,2,3,1,True,False,38,52_2,38
5551,126122,66,52,2,4,2,False,False,38,52_2,38
5552,126122,66,52,2,5,3,False,True,38,52_2,38
5553,126122,67,53,1,0,1,True,False,39,53_1,39
5554,126122,67,53,1,1,2,False,False,39,53_1,39
5555,126122,67,53,1,2,3,False,False,39,53_1,39
5556,126122,67,53,1,3,4,False,False,39,53_1,39
5557,126122,67,53,1,4,5,False,False,39,53_1,39
5558,126122,67,53,1,5,6,False,False,39,53_1,39
5559,126122,67,53,1,6,7,False,True,39,53_1,39
782,102845,83,54,1,0,1,True,False,40,54_1,40
783,102845,83,54,1,1,2,False,False,40,54_1,40
784,102845,83,54,1,2,3,False,False,40,54_1,40
785,102845,83,54,1,3,4,False,True,40,54_1,40
786,102845,84,55,1,0,1,True,False,41,55_1,41
787,102845,84,55,1,1,2,False,True,41,55_1,41
788,102845,84,55,2,1,1,True,False,42,55_2,42
789,102845,84,55,2,2,2,False,False,42,55_2,42
790,102845,84,55,2,3,3,False,False,42,55_2,42
791,102845,84,55,2,4,4,False,True,42,55_2,42
792,102845,85,56,1,0,1,True,False,43,56_1,43
793,102845,85,56,1,1,2,False,False,43,56_1,43
794,102845,85,56,1,2,3,False,True,43,56_1,43
795,102845,82,58,1,0,1,True,False,44,58_1,44
796,102845,82,58,1,1,2,False,False,44,58_1,44
797,102845,82,58,1,2,3,False,False,44,58_1,44
798,102845,82,58,1,3,4,False,True,44,58_1,44
11854,188066,124,73,1,0,1,True,False,45,73_1,45
11855,188066,124,73,1,1,2,False,False,45,73_1,45
11856,188066,124,73,1,2,3,False,False,45,73_1,45
11857,188066,124,73,1,3,4,False,False,45,73_1,45
11858,188066,124,73,1,4,5,False,True,45,73_1,45
10956,176982,126,74,1,0,1,True,False,46,74_1,46
10957,176982,126,74,1,1,2,False,False,46,74_1,46
10958,176982,126,74,1,2,3,False,True,46,74_1,46
10959,176982,127,75,1,0,1,True,False,47,75_1,47
10960,176982,127,75,1,1,2,False,False,47,75_1,47
10961,176982,127,75,1,2,3,False,True,47,75_1,47
4635,120385,128,77,1,0,1,True,False,48,77_1,48
4636,120385,128,77,1,1,2,False,False,48,77_1,48
4637,120385,128,77,1,2,3,False,False,48,77_1,48
4638,120385,128,77,1,3,4,False,False,48,77_1,48
4639,120385,128,77,1,4,5,False,False,48,77_1,48
4640,120385,128,77,1,5,6,False,True,48,77_1,48
4641,120385,171,78,1,0,1,True,False,49,78_1,49
4642,120385,171,78,1,1,2,False,False,49,78_1,49
4643,120385,171,78,1,2,3,False,True,49,78_1,49
4644,120385,287,82,1,0,1,True,False,50,82_1,50
4645,120385,287,82,1,1,2,False,False,50,82_1,50
4646,120385,287,82,1,2,3,False,False,50,82_1,50
4647,120385,287,82,1,3,4,False,False,50,82_1,50
4648,120385,287,82,1,4,5,False,False,50,82_1,50
4649,120385,287,82,1,5,6,False,False,50,82_1,50
4650,120385,287,82,1,6,7,False,False,50,82_1,50
4651,120385,287,82,1,7,8,False,True,50,82_1,50
1840,104093,201,88,1,0,1,True,False,51,88_1,51
1841,104093,201,88,1,1,2,False,False,51,88_1,51
1842,104093,201,88,1,2,3,False,False,51,88_1,51
1843,104093,201,88,1,3,4,False,False,51,88_1,51
1844,104093,201,88,1,4,5,False,False,51,88_1,51
1845,104093,201,88,1,5,6,False,False,51,88_1,51
1846,104093,201,88,1,6,7,False,True,51,88_1,51
1847,104093,203,90,1,0,1,True,False,52,90_1,52
1848,104093,203,90,1,1,2,False,False,52,90_1,52
1849,104093,203,90,1,2,3,False,False,52,90_1,52
1850,104093,203,90,1,3,4,False,False,52,90_1,52
1851,104093,203,90,1,4,5,False,False,52,90_1,52
1852,104093,203,90,1,5,6,False,True,52,90_1,52
12268,197889,528,92,1,0,1,True,False,53,92_1,53
12269,197889,528,92,1,1,2,False,False,53,92_1,53
12270,197889,528,92,1,2,3,False,False,53,92_1,53
12271,197889,528,92,1,3,4,False,False,53,92_1,53
12272,197889,528,92,1,4,5,False,True,53,92_1,53
932,102959,1749,96,1,0,1,True,False,54,96_1,54
933,102959,1749,96,1,1,2,False,True,54,96_1,54
934,102959,1749,96,2,1,1,True,False,55,96_2,55
935,102959,1749,96,2,2,2,False,True,55,96_2,55
936,102959,149,97,1,0,1,True,False,56,97_1,56
937,102959,149,97,1,1,2,False,False,56,97_1,56
938,102959,149,97,1,2,3,False,True,56,97_1,56
939,102959,149,97,2,2,1,True,False,57,97_2,57
940,102959,149,97,2,3,2,False,True,57,97_2,57
941,102959,263,98,1,0,1,True,False,58,98_1,58
942,102959,263,98,1,1,2,False,True,58,98_1,58
943,102959,263,98,2,1,1,True,False,59,98_2,59
944,102959,263,98,2,2,2,False,False,59,98_2,59
945,102959,263,98,2,3,3,False,False,59,98_2,59
946,102959,263,98,2,4,4,False,True,59,98_2,59
8585,129234,236,99,1,0,1,True,False,60,99_1,60
8586,129234,236,99,1,1,2,False,True,60,99_1,60
8587,129234,236,99,2,1,1,True,False,61,99_2,61
8588,129234,236,99,2,2,2,False,False,61,99_2,61
8589,129234,236,99,2,3,3,False,True,61,99_2,61
8590,129234,237,100,1,0,1,True,False,62,100_1,62
8591,129234,237,100,1,1,2,False,False,62,100_1,62
8592,129234,237,100,1,2,3,False,False,62,100_1,62
8593,129234,237,100,1,3,4,False,False,62,100_1,62
8594,129234,237,100,1,4,5,False,True,62,100_1,62
8595,129234,162,101,1,0,1,True,False,63,101_1,63
8596,129234,162,101,1,1,2,False,True,63,101_1,63
8597,129234,162,101,2,1,1,True,False,64,101_2,64
8598,129234,162,101,2,2,2,False,False,64,101_2,64
8599,129234,162,101,2,3,3,False,True,64,101_2,64
8600,129234,239,102,1,0,1,True,False,65,102_1,65
8601,129234,239,102,1,1,2,False,False,65,102_1,65
8602,129234,239,102,1,2,3,False,False,65,102_1,65
8603,129234,239,102,1,3,4,False,False,65,102_1,65
8604,129234,239,102,1,4,5,False,False,65,102_1,65
8605,129234,239,102,1,5,6,False,False,65,102_1,65
8606,129234,239,102,1,6,7,False,True,65,102_1,65
4715,120839,180,111,1,0,1,True,False,66,111_1,66
4716,120839,180,111,1,1,2,False,False,66,111_1,66
4717,120839,180,111,1,2,3,False,False,66,111_1,66
4718,120839,180,111,1,3,4,False,False,66,111_1,66
4719,120839,180,111,1,4,5,False,False,66,111_1,66
4720,120839,180,111,1,5,6,False,False,66,111_1,66
4721,120839,180,111,1,6,7,False,True,66,111_1,66
4722,120839,180,111,2,6,1,True,False,67,111_2,67
4723,120839,180,111,2,7,2,False,False,67,111_2,67
4724,120839,180,111,2,8,3,False,True,67,111_2,67
4725,120839,181,112,1,0,1,True,False,68,112_1,68
4726,120839,181,112,1,1,2,False,False,68,112_1,68
4727,120839,181,112,1,2,3,False,False,68,112_1,68
4728,120839,181,112,1,3,4,False,True,68,112_1,68
4729,120839,181,112,2,3,1,True,False,69,112_2,69
4730,120839,181,112,2,4,2,False,False,69,112_2,69
4731,120839,181,112,2,5,3,False,False,69,112_2,69
4732,120839,181,112,2,6,4,False,True,69,112_2,69
4733,120839,182,113,1,0,1,True,False,70,113_1,70
4734,120839,182,113,1,1,2,False,False,70,113_1,70
4735,120839,182,113,1,2,3,False,False,70,113_1,70
4736,120839,182,113,1,3,4,False,False,70,113_1,70
4737,120839,182,113,1,4,5,False,True,70,113_1,70
4738,120839,183,114,1,0,1,True,False,71,114_1,71
4739,120839,183,114,1,1,2,False,False,71,114_1,71
4740,120839,183,114,1,2,3,False,True,71,114_1,71
4741,120839,184,115,1,0,1,True,False,72,115_1,72
4742,120839,184,115,1,1,2,False,False,72,115_1,72
4743,120839,184,115,1,2,3,False,False,72,115_1,72
4744,120839,184,115,1,3,4,False,True,72,115_1,72
4181,119620,205,116,1,0,1,True,False,73,116_1,73
4182,119620,205,116,1,1,2,False,False,73,116_1,73
4183,119620,205,116,1,2,3,False,False,73,116_1,73
4184,119620,205,116,1,3,4,False,True,73,116_1,73
4185,119620,207,117,1,0,1,True,False,74,117_1,74
4186,119620,207,117,1,1,2,False,False,74,117_1,74
4187,119620,207,117,1,2,3,False,True,74,117_1,74
4188,119620,207,117,2,2,1,True,False,75,117_2,75
4189,119620,207,117,2,3,2,False,False,75,117_2,75
4190,119620,207,117,2,5,3,False,True,75,117_2,75
4192,119620,207,117,3,5,1,True,False,76,117_3,76
4191,119620,251,117,3,4,2,False,True,76,117_3,76
4745,120839,185,118,1,0,1,True,False,77,118_1,77
4746,120839,185,118,1,1,2,False,False,77,118_1,77
4747,120839,185,118,1,2,3,False,True,77,118_1,77
4748,120839,185,118,2,2,1,True,False,78,118_2,78
4749,120839,185,118,2,3,2,False,True,78,118_2,78
4750,120839,186,119,1,0,1,True,False,79,119_1,79
4751,120839,186,119,1,1,2,False,False,79,119_1,79
4752,120839,186,119,1,2,3,False,True,79,119_1,79
362,100493,211,131,1,0,1,True,False,80,131_1,80
363,100493,211,131,1,1,2,False,False,80,131_1,80
364,100493,211,131,1,2,3,False,False,80,131_1,80
365,100493,211,131,1,3,4,False,False,80,131_1,80
366,100493,211,131,1,4,5,False,False,80,131_1,80
367,100493,211,131,1,5,6,False,False,80,131_1,80
368,100493,211,131,1,6,7,False,False,80,131_1,80
369,100493,211,131,1,7,8,False,False,80,131_1,80
370,100493,211,131,1,8,9,False,False,80,131_1,80
371,100493,211,131,1,9,10,False,True,80,131_1,80
10485,173100,187,132,1,0,1,True,False,81,132_1,81
10486,173100,187,132,1,1,2,False,True,81,132_1,81
10487,173100,188,133,1,0,1,True,False,82,133_1,82
10490,173100,188,133,1,0,1,True,False,83,133_1,82
10488,173100,188,133,1,1,2,False,False,83,133_1,82
10491,173100,188,133,1,1,2,False,False,83,133_1,82
10489,173100,188,133,1,2,3,False,True,83,133_1,82
10492,173100,188,133,1,2,3,False,False,83,133_1,82
10493,173100,188,133,1,3,4,False,False,83,133_1,82
10494,173100,188,133,1,4,5,False,False,83,133_1,82
10495,173100,188,133,1,5,6,False,False,83,133_1,82
10496,173100,188,133,1,6,7,False,False,83,133_1,82
10497,173100,188,133,1,7,8,False,False,83,133_1,82
10498,173100,188,133,1,8,9,False,False,83,133_1,82
10499,173100,188,133,1,9,10,False,False,83,133_1,82
10500,173100,188,133,1,10,11,False,False,83,133_1,82
10501,173100,188,133,1,11,12,False,False,83,133_1,82
10502,173100,188,133,1,12,13,False,False,83,133_1,82
10503,173100,188,133,1,13,14,False,False,83,133_1,82
10504,173100,188,133,1,14,15,False,False,83,133_1,82
10505,173100,188,133,1,15,16,False,False,83,133_1,82
10506,173100,188,133,1,16,17,False,True,83,133_1,82
10507,173100,189,134,1,0,1,True,False,84,134_1,83
10508,173100,189,134,1,1,2,False,False,84,134_1,83
10509,173100,189,134,1,2,3,False,False,84,134_1,83
10510,173100,189,134,1,3,4,False,False,84,134_1,83
10511,173100,189,134,1,4,5,False,False,84,134_1,83
10512,173100,189,134,1,5,6,False,True,84,134_1,83
10513,173100,189,134,2,5,1,True,False,85,134_2,84
10514,173100,189,134,2,6,2,False,False,85,134_2,84
10515,173100,189,134,2,7,3,False,True,85,134_2,84
10516,173100,190,135,1,0,1,True,False,86,135_1,85
10517,173100,190,135,1,1,2,False,False,86,135_1,85
10518,173100,190,135,1,2,3,False,False,86,135_1,85
10519,173100,190,135,1,3,4,False,False,86,135_1,85
10520,173100,190,135,1,4,5,False,False,86,135_1,85
10521,173100,190,135,1,5,6,False,True,86,135_1,85
10522,173100,190,135,2,5,1,True,False,87,135_2,86
10523,173100,190,135,2,6,2,False,False,87,135_2,86
10524,173100,190,135,2,7,3,False,True,87,135_2,86
10525,173100,191,136,1,0,1,True,False,88,136_1,87
10526,173100,191,136,1,1,2,False,False,88,136_1,87
10527,173100,191,136,1,2,3,False,False,88,136_1,87
10528,173100,191,136,1,3,4,False,False,88,136_1,87
10529,173100,191,136,1,4,5,False,False,88,136_1,87
10530,173100,191,136,1,5,6,False,True,88,136_1,87
10531,173100,191,136,2,5,1,True,False,89,136_2,88
10532,173100,191,136,2,6,2,False,False,89,136_2,88
10533,173100,191,136,2,7,3,False,False,89,136_2,88
10534,173100,191,136,2,8,4,False,True,89,136_2,88
10535,173100,192,137,1,0,1,True,False,90,137_1,89
10536,173100,192,137,1,1,2,False,False,90,137_1,89
10537,173100,192,137,1,2,3,False,False,90,137_1,89
10538,173100,192,137,1,3,4,False,False,90,137_1,89
10539,173100,192,137,1,4,5,False,False,90,137_1,89
10540,173100,192,137,1,5,6,False,True,90,137_1,89
10541,173100,192,137,2,5,1,True,False,91,137_2,90
10542,173100,192,137,2,6,2,False,True,91,137_2,90
10543,173100,192,137,3,6,1,True,False,92,137_3,91
10544,173100,192,137,3,7,2,False,False,92,137_3,91
10545,173100,192,137,3,8,3,False,True,92,137_3,91
10546,173100,193,138,1,0,1,True,False,93,138_1,92
10547,173100,193,138,1,1,2,False,False,93,138_1,92
10548,173100,193,138,1,2,3,False,False,93,138_1,92
10549,173100,193,138,1,3,4,False,False,93,138_1,92
10550,173100,193,138,1,4,5,False,True,93,138_1,92
10551,173100,193,138,2,4,1,True,False,94,138_2,93
10552,173100,193,138,2,5,2,False,False,94,138_2,93
10553,173100,193,138,2,6,3,False,True,94,138_2,93
10554,173100,194,139,1,0,1,True,False,95,139_1,94
10555,173100,194,139,1,1,2,False,False,95,139_1,94
10556,173100,194,139,1,2,3,False,False,95,139_1,94
10557,173100,194,139,1,3,4,False,False,95,139_1,94
10558,173100,194,139,1,4,5,False,False,95,139_1,94
10559,173100,194,139,1,5,6,False,False,95,139_1,94
10560,173100,194,139,1,6,7,False,True,95,139_1,94
10561,173100,194,139,2,6,1,True,False,96,139_2,95
10562,173100,194,139,2,7,2,False,False,96,139_2,95
10563,173100,194,139,2,8,3,False,True,96,139_2,95
10564,173100,195,140,1,0,1,True,False,97,140_1,96
10565,173100,195,140,1,1,2,False,False,97,140_1,96
10566,173100,195,140,1,2,3,False,False,97,140_1,96
10567,173100,195,140,1,3,4,False,False,97,140_1,96
10568,173100,195,140,1,4,5,False,True,97,140_1,96
10569,173100,195,140,2,4,1,True,False,98,140_2,97
10570,173100,195,140,2,5,2,False,False,98,140_2,97
10571,173100,195,140,2,6,3,False,False,98,140_2,97
10572,173100,195,140,2,7,4,False,False,98,140_2,97
10573,173100,195,140,2,8,5,False,True,98,140_2,97
10574,173100,196,141,1,0,1,True,False,99,141_1,98
10575,173100,196,141,1,1,2,False,False,99,141_1,98
10576,173100,196,141,1,2,3,False,False,99,141_1,98
10577,173100,196,141,1,3,4,False,False,99,141_1,98
10578,173100,196,141,1,4,5,False,False,99,141_1,98
10579,173100,196,141,1,5,6,False,True,99,141_1,98
10580,173100,196,141,2,5,1,True,False,100,141_2,99
10581,173100,196,141,2,6,2,False,False,100,141_2,99
10582,173100,196,141,2,7,3,False,True,100,141_2,99
6365,126880,197,142,1,0,1,True,False,101,142_1,100
6366,126880,197,142,1,1,2,False,False,101,142_1,100
6367,126880,197,142,1,2,3,False,True,101,142_1,100
6368,126880,198,143,1,0,1,True,False,102,143_1,101
6369,126880,198,143,1,1,2,False,False,102,143_1,101
6370,126880,198,143,1,2,3,False,False,102,143_1,101
6371,126880,198,143,1,3,4,False,True,102,143_1,101
6372,126880,496,144,1,0,1,True,False,103,144_1,102
